Date,Close
2000-01-04,1408.1425711602776
2000-01-05,1410.9122497616502
2000-01-06,1410.2593442769905
2000-01-07,1426.4514845554995
2000-01-10,1415.8531923631294
2000-01-11,1392.3299774388468
2000-01-12,1383.0712237268358
2000-01-13,1366.6048076360057
2000-01-14,1360.144639118881
2000-01-18,1365.3008180685488
2000-01-19,1382.5741319026588
2000-01-20,1380.814863860837
2000-01-21,1397.9183576835128
2000-01-24,1402.8428563185944
2000-01-25,1388.3312669515517
2000-01-26,1382.5832255535508
2000-01-27,1414.1035204349387
2000-01-28,1424.1856503213178
2000-01-31,1443.8729021636036
2000-02-01,1434.3040894927572
2000-02-02,1455.077540997055
2000-02-03,1444.999222465192
2000-02-04,1470.1234381842119
2000-02-07,1492.6021301780709
2000-02-08,1478.1535321800093
2000-02-09,1453.9492382496474
2000-02-10,1443.5729793420003
2000-02-11,1463.6662671746537
2000-02-14,1462.9151350363522
2000-02-15,1471.3150670842804
2000-02-16,1464.4631807299452
2000-02-17,1470.5585842301207
2000-02-18,1479.246403814073
2000-02-22,1487.283560909175
2000-02-23,1474.2777286327394
2000-02-24,1488.204089496525
2000-02-25,1490.5351373269498
2000-02-28,1482.4919583773883
2000-02-29,1480.23000792111
2000-03-01,1478.3231015155527
2000-03-02,1480.5435950439391
2000-03-03,1460.6653958617662
2000-03-06,1452.9182369322907
2000-03-07,1493.3388589980805
2000-03-08,1476.6549100529185
2000-03-09,1488.48572225473
2000-03-10,1459.5088322626368
2000-03-13,1452.0134704166576
2000-03-14,1423.8507971994604
2000-03-15,1431.3977383993029
2000-03-16,1418.8584475315854
2000-03-17,1419.9618915630476
2000-03-20,1421.7680124152384
2000-03-21,1406.9238004803701
2000-03-22,1367.2701168389287
2000-03-23,1374.0727263994836
2000-03-24,1398.4356575061486
2000-03-27,1363.5490845425256
2000-03-28,1337.2402315155084
2000-03-29,1354.1261505658042
2000-03-30,1338.575886504261
2000-03-31,1344.484660361702
2000-04-03,1339.2263375162192
2000-04-04,1344.2782661925175
2000-04-05,1351.4050826153516
2000-04-06,1343.968804255963
2000-04-07,1354.0213501362794
2000-04-10,1317.2246586429467
2000-04-11,1305.9900756074244
2000-04-12,1283.9233584410142
2000-04-13,1269.799576944411
2000-04-14,1283.8869122664478
2000-04-17,1294.4715954451497
2000-04-18,1299.344938865548
2000-04-19,1310.6835831305984
2000-04-20,1294.8623345834358
2000-04-24,1310.412188981359
2000-04-25,1274.9282775868865
2000-04-26,1290.0945013009116
2000-04-27,1279.1928616979344
2000-04-28,1260.664327758923
2000-05-01,1270.957634848427
2000-05-02,1265.3714286692464
2000-05-03,1248.5260706075444
2000-05-04,1261.3010217430963
2000-05-05,1243.8170911530908
2000-05-08,1268.9269915329119
2000-05-09,1283.4147464591724
2000-05-10,1280.9189141937761
2000-05-11,1275.2172169246664
2000-05-12,1254.300819096815
2000-05-15,1231.1847883180924
2000-05-16,1236.411366293231
