Date,Close
2000-01-04,34.80598994714408
2000-01-05,34.17742162323276
2000-01-06,32.10284027848595
2000-01-07,33.06398680894345
2000-01-10,33.3269742310476
2000-01-11,32.65254747047477
2000-01-12,32.73795767834889
2000-01-13,31.75930003266162
2000-01-14,32.213284080066195
2000-01-18,31.799387380879576
2000-01-19,31.130396102785458
2000-01-20,31.21294932620903
2000-01-21,30.738405639134108
2000-01-24,31.775582559788035
2000-01-25,31.555645780712723
2000-01-26,31.532288487360077
2000-01-27,31.758188003255288
2000-01-28,31.471737620220175
2000-01-31,31.865716309699387
2000-02-01,31.640685179661684
2000-02-02,32.79191166369573
2000-02-03,32.57585714837681
2000-02-04,32.37962100171689
2000-02-07,33.479407708065395
2000-02-08,31.698850166704183
2000-02-09,32.60190851616776
2000-02-10,32.617545864227054
2000-02-11,32.371100520634066
2000-02-14,32.2722135879289
2000-02-15,31.75361173123317
2000-02-16,31.610708164860927
2000-02-17,31.671321546190452
2000-02-18,31.034245715209224
2000-02-22,31.436372737369958
2000-02-23,31.621756074824912
2000-02-24,31.173040036065572
2000-02-25,31.5358392946596
2000-02-28,30.67334062395447
2000-02-29,30.636335036282258
2000-03-01,30.360861786102383
2000-03-02,30.069332947866275
2000-03-03,30.114859559683858
2000-03-06,30.49205580659167
2000-03-07,30.037728252601273
2000-03-08,29.38537031588455
2000-03-09,29.123692538339835
2000-03-10,29.11802945827757
2000-03-13,28.725392930123828
2000-03-14,29.665127443908307
2000-03-15,30.19338827269205
2000-03-16,29.351750645013826
2000-03-17,29.668374166485513
2000-03-20,29.776501000924924
2000-03-21,29.794564165048346
2000-03-22,29.55605489312234
2000-03-23,29.935803614583847
2000-03-24,29.72679203040782
2000-03-27,30.163717193053667
2000-03-28,30.38766061845066
2000-03-29,30.16765120066095
2000-03-30,30.066759346647643
2000-03-31,29.517609856327756
2000-04-03,29.732504613454704
2000-04-04,28.92442028107067
2000-04-05,28.731150545525633
2000-04-06,29.23934593912379
2000-04-07,28.42481400637917
2000-04-10,28.01476087714885
2000-04-11,28.340719940737465
2000-04-12,27.550158171253774
2000-04-13,26.78222195442382
2000-04-14,26.66789979396015
2000-04-17,26.72326400737388
2000-04-18,27.272510169820293
2000-04-19,27.136661504492007
2000-04-20,27.549537409933063
2000-04-24,27.645954400979235
