Datetime,Close
2023-07-14 04:45:00+00:00,298.79461564343035
2023-07-14 05:45:00+00:00,297.8509308122272
2023-07-14 06:45:00+00:00,297.4502637528725
2023-07-14 07:45:00+00:00,298.9436159176399
2023-07-14 08:45:00+00:00,299.3227555511091
2023-07-14 09:45:00+00:00,298.6622569678653
2023-07-17 03:45:00+00:00,300.3378764306967
2023-07-17 04:45:00+00:00,301.2362238507895
2023-07-17 05:45:00+00:00,300.88697474050974
2023-07-17 06:45:00+00:00,304.7726177761528
2023-07-17 07:45:00+00:00,305.5278526808822
2023-07-17 08:45:00+00:00,304.08782772160794
2023-07-17 09:45:00+00:00,304.56911165706674
2023-07-18 03:45:00+00:00,305.5900991468119
2023-07-18 04:45:00+00:00,307.3925802817249
2023-07-18 05:45:00+00:00,308.13973287519957
2023-07-18 06:45:00+00:00,307.3908386168653
2023-07-18 07:45:00+00:00,306.6181804073651
2023-07-18 08:45:00+00:00,307.1113931388531
2023-07-18 09:45:00+00:00,307.7140314583963
2023-07-19 03:45:00+00:00,308.8082427609316
2023-07-19 04:45:00+00:00,307.4711620249772
2023-07-19 05:45:00+00:00,309.23495906627204
2023-07-19 06:45:00+00:00,309.4271425055652
2023-07-19 07:45:00+00:00,312.5391558243818
2023-07-19 08:45:00+00:00,313.15004228574213
2023-07-19 09:45:00+00:00,316.74631621029033
2023-07-20 03:45:00+00:00,318.70770194881675
2023-07-20 04:45:00+00:00,319.2958400234828
2023-07-20 05:45:00+00:00,321.6261521338453
2023-07-20 06:45:00+00:00,322.2878108812771
2023-07-20 07:45:00+00:00,323.924695440555
2023-07-20 08:45:00+00:00,323.1419103710454
2023-07-20 09:45:00+00:00,325.40501690696505
2023-07-21 03:45:00+00:00,326.68085114250516
2023-07-21 04:45:00+00:00,326.09553099125014
2023-07-21 05:45:00+00:00,325.11980761724124
2023-07-21 06:45:00+00:00,325.1416228919441
2023-07-21 07:45:00+00:00,324.20297770938214
2023-07-21 08:45:00+00:00,325.5431723327132
2023-07-21 09:45:00+00:00,325.3966707494077
2023-07-24 03:45:00+00:00,324.06632637566554
2023-07-24 04:45:00+00:00,323.8638539461808
2023-07-24 05:45:00+00:00,324.72740573119916
2023-07-24 06:45:00+00:00,327.1913770185817
2023-07-24 07:45:00+00:00,328.67659223254617
2023-07-24 08:45:00+00:00,329.8605867531571
2023-07-24 09:45:00+00:00,330.2199690089784
2023-07-25 03:45:00+00:00,329.8164323011646
2023-07-25 04:45:00+00:00,329.7158372746348
2023-07-25 05:45:00+00:00,329.49321430153003
2023-07-25 06:45:00+00:00,330.3209602066669
2023-07-25 07:45:00+00:00,331.6769323689005
2023-07-25 08:45:00+00:00,330.84402433408
2023-07-26 03:45:00+00:00,332.09976085893055
2023-07-26 04:45:00+00:00,335.74913308806725
2023-07-26 05:45:00+00:00,334.68024073168414
2023-07-26 06:45:00+00:00,336.39469269310223
2023-07-26 07:45:00+00:00,338.2061467489476
2023-07-26 08:45:00+00:00,336.85775932009705
2023-07-26 09:45:00+00:00,338.99807039668065
2023-07-27 03:45:00+00:00,337.21004918592746
2023-07-27 04:45:00+00:00,337.46693918408215
2023-07-27 05:45:00+00:00,337.6244871337508
2023-07-27 06:45:00+00:00,336.74935454942226
2023-07-27 07:45:00+00:00,334.07565308393623
2023-07-27 08:45:00+00:00,333.48629143993276
2023-07-28 03:45:00+00:00,333.61412676204475
2023-07-28 04:45:00+00:00,333.8939173579393
2023-07-28 05:45:00+00:00,336.3925585513219
2023-07-28 06:45:00+00:00,336.96439450507876
2023-07-28 07:45:00+00:00,334.99233306840654
2023-07-28 08:45:00+00:00,335.84136358062057
2023-07-28 09:45:00+00:00,332.8411832403554
2023-07-31 03:45:00+00:00,333.0953514525935
2023-07-31 04:45:00+00:00,332.17264398033706
2023-07-31 05:45:00+00:00,333.4114918262831
2023-07-31 06:45:00+00:00,332.28268565096164
2023-07-31 07:45:00+00:00,333.9842146062332
2023-07-31 08:45:00+00:00,336.39710609875726
2023-07-31 09:45:00+00:00,336.5122922417311
2023-08-01 03:45:00+00:00,333.93188567386096
2023-08-01 04:45:00+00:00,334.4851597995768
2023-08-01 05:45:00+00:00,333.6457260874265
2023-08-01 06:45:00+00:00,334.2291269807132
2023-08-01 07:45:00+00:00,331.3198556465683
2023-08-01 08:45:00+00:00,330.78725019932256
2023-08-01 09:45:00+00:00,331.7413827911528
2023-08-02 03:45:00+00:00,330.8571251761668
2023-08-02 04:45:00+00:00,330.3284109626492
2023-08-02 05:45:00+00:00,330.7976519974072
2023-08-02 06:45:00+00:00,328.28577520315747
2023-08-02 07:45:00+00:00,324.47658118643426
2023-08-02 08:45:00+00:00,324.9265483482119
2023-08-02 09:45:00+00:00,324.14212410677436
2023-08-03 03:45:00+00:00,326.09228257148175
2023-08-03 04:45:00+00:00,324.75537501804706
2023-08-03 05:45:00+00:00,322.4708348791138
2023-08-03 06:45:00+00:00,325.4356333362793
2023-08-03 07:45:00+00:00,321.31762975145654
2023-08-03 08:45:00+00:00,320.7668171161481
2023-08-04 03:45:00+00:00,319.29366527619874
2023-08-04 04:45:00+00:00,318.57224161143466
2023-08-04 05:45:00+00:00,318.3758719073001
2023-08-04 06:45:00+00:00,316.2999171568841
2023-08-04 07:45:00+00:00,316.8535922015537
2023-08-04 08:45:00+00:00,320.4033791471824
2023-08-04 09:45:00+00:00,320.17780463842024
2023-08-07 03:45:00+00:00,315.4282072126303
2023-08-07 04:45:00+00:00,317.5754449010362
2023-08-07 05:45:00+00:00,315.3614942737421
2023-08-07 06:45:00+00:00,313.46657827735277
2023-08-07 07:45:00+00:00,315.2541827257666
2023-08-07 08:45:00+00:00,313.1738911324047
2023-08-07 09:45:00+00:00,313.52044673560414
2023-08-08 03:45:00+00:00,314.2291828290114
2023-08-08 04:45:00+00:00,314.74468996358
2023-08-08 05:45:00+00:00,313.19895097249395
2023-08-08 06:45:00+00:00,312.9384310321478
2023-08-08 07:45:00+00:00,312.2496291075497
2023-08-08 08:45:00+00:00,314.6757605689426
2023-08-08 09:45:00+00:00,316.79544181299934
2023-08-09 03:45:00+00:00,317.6087794032083
2023-08-09 04:45:00+00:00,317.56862560195947
2023-08-09 05:45:00+00:00,315.9393814115777
2023-08-09 06:45:00+00:00,315.4579609912385
2023-08-09 07:45:00+00:00,316.2714066563906
2023-08-09 08:45:00+00:00,316.24047839565316
2023-08-09 09:45:00+00:00,315.94199041328915
2023-08-10 03:45:00+00:00,316.30566763252796
2023-08-10 04:45:00+00:00,316.5616584682324
2023-08-10 05:45:00+00:00,314.3785029733042
2023-08-10 06:45:00+00:00,315.8838744639195
2023-08-10 07:45:00+00:00,314.24179972898725
2023-08-10 08:45:00+00:00,314.8213116849451
2023-08-10 09:45:00+00:00,312.453177485955
2023-08-11 03:45:00+00:00,313.4498067629342
2023-08-11 04:45:00+00:00,312.43573352094893
2023-08-11 05:45:00+00:00,311.050087161555
2023-08-11 06:45:00+00:00,310.90640827727407
2023-08-11 07:45:00+00:00,312.8863027730816
2023-08-11 08:45:00+00:00,311.4638530438067
2023-08-11 09:45:00+00:00,311.0799322079126
2023-08-14 03:45:00+00:00,310.3326762954697
2023-08-14 04:45:00+00:00,310.7260021249221
2023-08-14 05:45:00+00:00,309.44276399783155
2023-08-14 06:45:00+00:00,307.5264656998557
2023-08-14 07:45:00+00:00,307.6407474471026
2023-08-14 08:45:00+00:00,305.86059477801285
2023-08-14 09:45:00+00:00,305.81245400412246
2023-08-16 03:45:00+00:00,304.21755161050606
2023-08-16 04:45:00+00:00,306.26369909321187
2023-08-16 05:45:00+00:00,302.7323605711955
2023-08-16 06:45:00+00:00,302.74286210246123
2023-08-16 07:45:00+00:00,302.5510875477956
2023-08-16 08:45:00+00:00,301.4713524095361
2023-08-16 09:45:00+00:00,302.6902370284784
2023-08-17 03:45:00+00:00,304.3402841631206
2023-08-17 04:45:00+00:00,305.2473875331742
2023-08-17 05:45:00+00:00,305.7516090726493
2023-08-17 06:45:00+00:00,304.9714926427211
2023-08-17 07:45:00+00:00,309.41628235420706
2023-08-17 08:45:00+00:00,310.14370312981373
2023-08-17 09:45:00+00:00,310.3722041150498
2023-08-18 03:45:00+00:00,308.1486948348718
2023-08-18 04:45:00+00:00,306.846394828134
2023-08-18 05:45:00+00:00,305.6702377442975
2023-08-18 06:45:00+00:00,306.52084857148
2023-08-18 07:45:00+00:00,307.7342944585696
2023-08-18 08:45:00+00:00,311.30325782206995
2023-08-18 09:45:00+00:00,309.13565939643496
2023-08-21 03:45:00+00:00,308.7243827910172
2023-08-21 04:45:00+00:00,308.21710112821347
2023-08-21 05:45:00+00:00,309.0376052681551
2023-08-21 06:45:00+00:00,311.9891526921478
2023-08-21 07:45:00+00:00,313.920835244516
2023-08-21 08:45:00+00:00,316.099373282363
2023-08-21 09:45:00+00:00,316.38690672368875
2023-08-22 03:45:00+00:00,316.7290646477842
2023-08-22 04:45:00+00:00,312.67230488549933
2023-08-22 05:45:00+00:00,313.21550264400645
2023-08-22 06:45:00+00:00,313.58025308127725
2023-08-22 07:45:00+00:00,316.65656333071655
2023-08-22 08:45:00+00:00,316.4493366121541
2023-08-22 09:45:00+00:00,316.6807313752103
2023-08-23 03:45:00+00:00,317.6982838048194
2023-08-23 04:45:00+00:00,319.3337955367742
2023-08-23 05:45:00+00:00,314.33438357490087
2023-08-23 06:45:00+00:00,315.0921429867146
2023-08-23 07:45:00+00:00,317.7877542201262
2023-08-23 08:45:00+00:00,317.2347229848772
2023-08-23 09:45:00+00:00,320.34849649571987
2023-08-24 03:45:00+00:00,318.68229136547205
2023-08-24 04:45:00+00:00,320.55234785785115
2023-08-24 05:45:00+00:00,321.316413190623
2023-08-24 06:45:00+00:00,322.60026096006675
2023-08-24 07:45:00+00:00,322.6488311568414
2023-08-24 08:45:00+00:00,324.6378412553046
2023-08-24 09:45:00+00:00,324.28711173014955
2023-08-25 03:45:00+00:00,323.7792279998206
2023-08-25 04:45:00+00:00,321.81849165873757
2023-08-25 05:45:00+00:00,321.8581247790435
2023-08-25 06:45:00+00:00,321.82276398641494
2023-08-25 07:45:00+00:00,323.1837211926967
2023-08-25 08:45:00+00:00,324.3318236490468
2023-08-25 09:45:00+00:00,324.4765373937377
2023-08-28 03:45:00+00:00,325.6338984453009
2023-08-28 04:45:00+00:00,326.8456225312096
2023-08-28 05:45:00+00:00,328.5795707241468
2023-08-28 06:45:00+00:00,329.8129376411968
2023-08-28 07:45:00+00:00,329.13080398313815
2023-08-28 08:45:00+00:00,327.9402127602171
2023-08-28 09:45:00+00:00,327.2983478726711
2023-08-29 03:45:00+00:00,326.8725415898862
2023-08-29 04:45:00+00:00,325.5387686881123
2023-08-29 05:45:00+00:00,324.21418169550003
2023-08-29 06:45:00+00:00,324.5182395794855
2023-08-29 07:45:00+00:00,326.0978308391297
2023-08-29 08:45:00+00:00,324.7951794894865
2023-08-29 09:45:00+00:00,324.08201104283114
2023-08-30 03:45:00+00:00,326.541126427112
2023-08-30 04:45:00+00:00,326.63630211040606
2023-08-30 05:45:00+00:00,328.6028461181892
2023-08-30 06:45:00+00:00,327.40827525527305
2023-08-30 07:45:00+00:00,326.97667560289034
2023-08-30 08:45:00+00:00,329.3861462058857
2023-08-30 09:45:00+00:00,328.98758655228244
2023-08-31 03:45:00+00:00,331.6444587841476
2023-08-31 04:45:00+00:00,335.11304394465543
2023-08-31 05:45:00+00:00,336.5013352658217
2023-08-31 06:45:00+00:00,339.1666659134685
2023-08-31 07:45:00+00:00,338.5598216577321
2023-08-31 08:45:00+00:00,340.07665607703575
2023-08-31 09:45:00+00:00,338.9828050149482
2023-09-01 03:45:00+00:00,338.782237671948
2023-09-01 04:45:00+00:00,338.4434589750672
2023-09-01 05:45:00+00:00,337.327816697168
2023-09-01 06:45:00+00:00,337.220427940167
2023-09-01 07:45:00+00:00,337.8410071132921
2023-09-01 08:45:00+00:00,337.9627225576825
2023-09-01 09:45:00+00:00,337.48430434023675
2023-09-04 03:45:00+00:00,337.65309630958296
2023-09-04 04:45:00+00:00,337.67254573529635
2023-09-04 05:45:00+00:00,337.05770368418405
2023-09-04 06:45:00+00:00,335.808133710069
2023-09-04 07:45:00+00:00,335.24970520020764
2023-09-04 08:45:00+00:00,335.45600460642623
2023-09-04 09:45:00+00:00,334.26107427233836
2023-09-05 03:45:00+00:00,331.61886922822157
2023-09-05 04:45:00+00:00,330.46837109692524
2023-09-05 05:45:00+00:00,332.6419276427313
2023-09-05 06:45:00+00:00,331.1997071034235
2023-09-05 07:45:00+00:00,330.21692315019914
2023-09-05 08:45:00+00:00,331.45489615223516
2023-09-05 09:45:00+00:00,329.7368318971529
2023-09-06 03:45:00+00:00,328.57290102688785
2023-09-06 04:45:00+00:00,330.1194590581726
2023-09-06 05:45:00+00:00,329.62906389722986
2023-09-06 06:45:00+00:00,327.6211692553482
2023-09-06 07:45:00+00:00,328.5233422585062
2023-09-06 08:45:00+00:00,331.47777907297404
2023-09-06 09:45:00+00:00,331.7512139556633
2023-09-07 03:45:00+00:00,331.5614988865579
2023-09-07 04:45:00+00:00,331.5585896257244
2023-09-07 05:45:00+00:00,333.25893682094414
2023-09-07 06:45:00+00:00,332.92836945703675
2023-09-07 07:45:00+00:00,333.70808430763356
2023-09-07 08:45:00+00:00,331.87824572053785
2023-09-07 09:45:00+00:00,333.05981257965743
2023-09-08 03:45:00+00:00,334.2184106759938
2023-09-08 04:45:00+00:00,332.9461891442412
2023-09-08 05:45:00+00:00,332.3028587907346
2023-09-08 06:45:00+00:00,332.9350181180541
2023-09-08 07:45:00+00:00,332.316137678146
2023-09-08 08:45:00+00:00,330.252749654333
2023-09-08 09:45:00+00:00,331.3778354566649
2023-09-11 03:45:00+00:00,330.8596186137539
2023-09-11 04:45:00+00:00,330.4637051304623
2023-09-11 05:45:00+00:00,330.77018683913417
2023-09-11 06:45:00+00:00,331.5011161261299
2023-09-11 07:45:00+00:00,331.8485095082846
2023-09-11 08:45:00+00:00,331.797415278185
2023-09-11 09:45:00+00:00,332.94235034960286
2023-09-12 03:45:00+00:00,331.2839928513538
2023-09-12 04:45:00+00:00,332.4831532781535
