Date,Close
2007-07-06,485.11913458222773
2007-07-09,485.76899046446266
2007-07-10,494.1227460246722
2007-07-11,509.2247423707096
2007-07-12,482.8234026927371
2007-07-13,484.16993298233353
2007-07-16,464.09604002024315
2007-07-17,449.7674519206946
2007-07-18,441.3729090576275
2007-07-19,438.8177160702681
2007-07-20,442.27262438936845
2007-07-23,454.1806420583921
2007-07-24,444.0357419026372
2007-07-25,442.3576876750027
2007-07-26,433.53973728231404
2007-07-27,446.46798806480274
2007-07-30,434.52514906371505
2007-07-31,428.62522571133894
2007-08-01,440.7974278153534
2007-08-02,459.45645637374196
2007-08-03,462.08963927986684
2007-08-06,479.5282719112809
2007-08-07,491.8401113902601
2007-08-08,487.7593312193799
2007-08-09,488.06959774613296
2007-08-10,488.4173344337386
2007-08-13,485.1289184924069
2007-08-14,453.27428100817554
2007-08-16,460.1753025293278
2007-08-17,459.6967951697208
2007-08-20,470.452315252166
2007-08-21,491.21951292363354
2007-08-22,492.6606047587648
2007-08-23,474.1007656923294
2007-08-24,483.82337501676324
2007-08-27,483.68952424682436
2007-08-28,488.1825674827191
2007-08-29,470.29599874828614
2007-08-30,475.3453857829527
2007-08-31,490.2073711239851
2007-09-03,487.07069902839993
2007-09-04,484.46916364844174
2007-09-05,451.1540980991997
2007-09-06,462.0291604451755
2007-09-07,472.49363126605374
2007-09-10,471.7390009437017
2007-09-11,439.5168188788125
2007-09-12,441.71050257148465
2007-09-13,440.78249225226926
2007-09-14,432.1380696030863
2007-09-17,437.65549389051824
2007-09-18,447.87317140421374
2007-09-19,431.14255897182437
2007-09-20,424.58367507882264
2007-09-21,428.4942833869106
2007-09-24,421.85681467441555
2007-09-25,439.7163653645433
2007-09-26,455.4011089676729
2007-09-27,445.2246008732867
2007-09-28,432.7214109524537
2007-10-01,447.2691175035801
2007-10-03,465.61206498138176
2007-10-04,467.7172106670029
2007-10-05,469.0956766687936
2007-10-08,470.38809842295717
2007-10-09,482.6629466705583
2007-10-10,486.21243692226443
2007-10-11,477.1503186227531
2007-10-12,489.6423261270777
2007-10-15,487.7395624290986
2007-10-16,471.07722254069245
2007-10-17,465.3527791378437
2007-10-18,452.94745891495234
2007-10-19,447.4235117258724
2007-10-22,435.05719474628086
2007-10-23,431.8439752157439
2007-10-24,447.7780232727605
2007-10-25,445.4325153179413
2007-10-26,464.5144014453381
2007-10-29,503.6122952726097
2007-10-30,505.1691678092932
2007-10-31,536.010949086913
2007-11-01,542.033013613057
2007-11-02,518.8182845937338
2007-11-05,489.87682435407305
2007-11-06,466.02272704217955
2007-11-07,459.5150756929008
2007-11-08,465.1862336511645
2007-11-12,485.0162814076743
2007-11-13,494.8636745900679
2007-11-14,506.7051566094179
2007-11-15,498.5123607303415
2007-11-16,500.4800025875065
2007-11-19,519.5187370268134
2007-11-20,530.941101165001
2007-11-21,506.0058285640094
2007-11-22,496.8571302628867
2007-11-23,487.9189117136931
2007-11-26,469.9444896675898
2007-11-27,505.5631876773335
2007-11-28,502.2933456587111
2007-11-29,495.57467803795555
2007-11-30,480.9502192457906
2007-12-03,504.28928133620775
2007-12-04,523.9552047868574
2007-12-05,513.5821396019087
2007-12-06,523.7039278790376
2007-12-07,548.1362103482682
2007-12-10,531.8902391386604
2007-12-11,551.0981510692216
2007-12-12,589.5383960726244
2007-12-13,598.7477883638121
2007-12-14,585.0267579578059
2007-12-17,580.6663419502651
2007-12-18,596.678144444464
2007-12-19,590.2338890754834
2007-12-20,583.2810778923906
2007-12-24,587.4637285838897
2007-12-26,588.0224045865823
2007-12-27,617.5250775676153
2007-12-28,601.9463730903288
2007-12-31,622.1182861673561
2008-01-01,612.1653411911565
2008-01-02,621.9866581926162
2008-01-03,593.1695741464395
2008-01-04,596.5839239596327
2008-01-07,602.5203934662486
2008-01-08,593.81559212099
2008-01-09,597.1488616146117
2008-01-10,636.9008313518907
2008-01-11,628.1732117727993
2008-01-14,612.1242289626506
2008-01-15,597.149031090623
2008-01-16,598.8958459276859
2008-01-17,596.5465653377884
2008-01-18,640.9783898999792
2008-01-21,654.7227493357206
2008-01-22,657.7146856946488
2008-01-23,658.2865330355611
2008-01-24,673.1046758820283
2008-01-25,651.3945700150862
2008-01-28,640.5577522994251
2008-01-29,672.5016243685859
2008-01-30,630.5484816603379
2008-01-31,631.3544590857468
2008-02-01,645.1115188802489
2008-02-04,648.4938046855428
2008-02-05,655.4893394562556
2008-02-06,613.3984600217141
2008-02-07,668.9399406784112
2008-02-08,670.0066404533432
2008-02-11,658.9473839528025
2008-02-12,685.3827061039343
2008-02-13,673.471789234765
2008-02-14,669.0948888101016
2008-02-15,657.5808837867148
2008-02-18,679.4547569217378
2008-02-19,679.1187854575437
2008-02-20,683.2999944847194
2008-02-21,627.8891657762483
2008-02-22,626.93324126239
2008-02-25,656.4948176525198
2008-02-26,666.2319932994675
2008-02-27,679.1065880696283
2008-02-28,682.7767832939077
2008-02-29,677.3384387354843
2008-03-03,674.5445686012725
2008-03-04,672.4211592458591
2008-03-05,666.1835966439463
2008-03-07,655.1128518560288
2008-03-10,685.7263520779576
2008-03-11,668.3130055463101
2008-03-12,664.4101987989915
2008-03-13,657.0418606046779
2008-03-14,654.3347524649164
2008-03-17,648.0325982584931
2008-03-18,626.2797976822627
2008-03-19,583.1271588208455
2008-03-24,559.9641462904303
2008-03-25,534.2222741064122
2008-03-26,553.1912583124354
2008-03-27,557.1273695843471
2008-03-28,534.5461220189674
2008-03-31,517.5056906333872
2008-04-01,500.5799472707031
2008-04-02,516.5624170392261
2008-04-03,497.23547098266783
2008-04-04,505.8234828982472
2008-04-07,506.13436915460926
2008-04-08,511.78596349390557
2008-04-09,530.170469591102
2008-04-10,502.7678717161205
2008-04-11,517.6684729046465
2008-04-15,497.2239917876562
2008-04-16,477.01245744204044
2008-04-17,480.7004574755471
2008-04-21,460.368621304145
2008-04-22,470.7698916483686
2008-04-23,467.6024132199116
2008-04-24,491.43442480504774
2008-04-25,536.6624862745011
2008-04-28,533.9006994976683
2008-04-29,539.977598748328
2008-04-30,509.9201670704371
2008-05-02,487.1431537166622
2008-05-05,520.8861421228152
2008-05-06,503.87062505104825
2008-05-07,504.7223544430597
2008-05-08,538.132329958666
2008-05-09,543.7597506269848
2008-05-12,572.0522308836271
2008-05-13,589.5677595050129
2008-05-14,581.9022878674185
2008-05-15,583.4715283001497
2008-05-16,586.6097368819064
2008-05-20,563.7505048603109
2008-05-21,591.9746725151583
2008-05-22,574.8217735079255
2008-05-23,576.5735107339392
2008-05-26,537.2680759926503
2008-05-27,503.3053020145263
2008-05-28,531.8415116010616
2008-05-29,503.25529246316296
2008-05-30,494.07293906979675
