Datetime,Open,High,Low,Close,Volume,logReturns
2023-07-14 04:45:00+00:00,714.7999877929688,715.5,710.5,712.5999755859375,84783,-0.003082547296532157
2023-07-14 05:45:00+00:00,712.75,714.9500122070312,711.6500244140625,714.2999877929688,46331,0.0023828061602319127
2023-07-14 06:45:00+00:00,714.2999877929688,716.0,712.5999755859375,715.8499755859375,39318,0.002167588629913636
2023-07-14 07:45:00+00:00,715.5999755859375,716.0,709.2000122070312,709.9000244140625,73131,-0.00834646426515145
2023-07-14 08:45:00+00:00,709.9000244140625,710.5,707.0999755859375,709.8499755859375,118558,-7.050371987428862e-05
2023-07-14 09:45:00+00:00,710.0,711.9500122070312,707.5499877929688,709.5999755859375,0,-0.00035224912633039456
2023-07-17 03:45:00+00:00,711.7000122070312,712.4500122070312,704.5999755859375,706.8499755859375,0,-0.0038829518161823846
2023-07-17 04:45:00+00:00,706.25,708.5499877929688,705.2000122070312,706.7000122070312,27861,-0.0002121798037054541
2023-07-17 05:45:00+00:00,706.7000122070312,710.2999877929688,706.0,708.0,242487,0.001837828723625144
2023-07-17 06:45:00+00:00,708.4000244140625,709.75,705.9000244140625,705.9000244140625,76298,-0.002970474706570009
2023-07-17 07:45:00+00:00,705.7999877929688,706.5499877929688,696.25,699.0499877929688,79396,-0.009751366015631292
2023-07-17 08:45:00+00:00,699.0499877929688,706.0,698.0499877929688,704.9500122070312,64856,0.008404642656017555
2023-07-17 09:45:00+00:00,704.9500122070312,706.5499877929688,701.5,704.6500244140625,0,-0.00042563534293998755
2023-07-18 03:45:00+00:00,706.7000122070312,714.7000122070312,697.5,699.25,133138,-0.007692928202526966
2023-07-18 04:45:00+00:00,699.0499877929688,701.9000244140625,697.75,699.9500122070312,35587,0.0010005892786268038
2023-07-18 05:45:00+00:00,699.9500122070312,700.0,697.5499877929688,698.9500122070312,36317,-0.0014296949787451381
2023-07-18 06:45:00+00:00,699.0,700.0,698.4000244140625,699.5,28358,0.0007865677235851359
2023-07-18 07:45:00+00:00,700.0,700.0,699.0,700.0,29195,0.0007145409378688503
2023-07-18 08:45:00+00:00,699.7999877929688,700.0,698.0499877929688,698.5,51091,-0.0021451563463881357
2023-07-18 09:45:00+00:00,699.0,699.4500122070312,697.6500244140625,698.7000122070312,25035,0.00028630433245059497
2023-07-19 03:45:00+00:00,699.25,704.0,696.7000122070312,702.5,0,0.005423918178433602
2023-07-19 04:45:00+00:00,702.5499877929688,702.9500122070312,697.0499877929688,698.3499755859375,33932,-0.005925026415758128
2023-07-19 05:45:00+00:00,698.1500244140625,699.5,690.1500244140625,697.9500122070312,66194,-0.0005728903435394132
2023-07-19 06:45:00+00:00,697.9500122070312,700.4500122070312,697.1500244140625,699.7999877929688,37588,0.0026470780413841316
2023-07-19 07:45:00+00:00,700.0,700.4500122070312,698.0,700.0,38940,0.00028577255341714913
2023-07-19 08:45:00+00:00,700.0,700.0999755859375,698.4000244140625,699.25,78835,-0.0010720029613356067
2023-07-19 09:45:00+00:00,699.5,700.0,691.0499877929688,697.9500122070312,0,-0.0018608476334657062
2023-07-20 03:45:00+00:00,698.7999877929688,700.7999877929688,691.2000122070312,698.6500244140625,82118,0.0010024520224781854
2023-07-20 04:45:00+00:00,698.7000122070312,705.0,686.1500244140625,687.7000122070312,100461,-0.01579722239477333
2023-07-20 05:45:00+00:00,687.9500122070312,693.2000122070312,687.7000122070312,692.5499877929688,71523,0.0070277059185898305
2023-07-20 06:45:00+00:00,692.9000244140625,695.5,691.2999877929688,693.0499877929688,32560,0.0007217090509708522
2023-07-20 07:45:00+00:00,693.0499877929688,696.5,692.6500244140625,695.3499755859375,23198,0.0033131517682842555
2023-07-20 08:45:00+00:00,695.7000122070312,696.1500244140625,682.0999755859375,686.4500122070312,93839,-0.012881873687698409
2023-07-20 09:45:00+00:00,686.5499877929688,686.9000244140625,680.0,680.0,99256,-0.009440608956302459
2023-07-21 03:45:00+00:00,681.25,703.9500122070312,681.25,702.4000244140625,274707,0.03241027890881548
2023-07-21 04:45:00+00:00,702.6500244140625,709.9000244140625,698.2000122070312,703.0,165917,0.000853814731697056
2023-07-21 05:45:00+00:00,703.0,704.7000122070312,697.5,701.0,58431,-0.002849004776074826
2023-07-21 06:45:00+00:00,700.3499755859375,706.2000122070312,697.0999755859375,702.8499755859375,54738,0.0026355760073764963
2023-07-21 07:45:00+00:00,703.4500122070312,719.9000244140625,701.2999877929688,701.9500122070312,298307,-0.0012812692338343896
2023-07-21 08:45:00+00:00,702.0,708.2999877929688,702.0,706.5499877929688,66377,0.0065317599436697125
2023-07-21 09:45:00+00:00,706.8499755859375,708.4000244140625,702.2999877929688,704.9500122070312,43124,-0.0022670581242659293
2023-07-24 03:45:00+00:00,703.9500122070312,731.25,703.9500122070312,725.9500122070312,0,0.029354263117411395
2023-07-24 04:45:00+00:00,725.9500122070312,730.9500122070312,724.5,730.3499755859375,282994,0.006042679123977525
2023-07-24 05:45:00+00:00,730.5999755859375,730.75,723.5,727.1500244140625,751455,-0.004391020670204593
2023-07-24 06:45:00+00:00,727.1500244140625,734.3499755859375,724.7999877929688,731.7999877929688,390445,0.006374418705556059
2023-07-24 07:45:00+00:00,731.7999877929688,732.7000122070312,726.4500122070312,726.4500122070312,166986,-0.007337561583251723
2023-07-24 08:45:00+00:00,726.4500122070312,728.5499877929688,722.0,725.4000244140625,150942,-0.0014464138162233033
2023-07-24 09:45:00+00:00,726.1500244140625,726.5499877929688,716.0499877929688,721.4000244140625,0,-0.005529458192748512
