Date,Close
2021-04-20,268.82782201587827
2021-04-22,265.1888461374559
2021-04-23,271.1092447465939
2021-04-26,284.94506555596274
2021-04-27,290.0689932682429
2021-04-28,292.3899657634354
2021-04-29,286.5741256177944
2021-04-30,290.34418889309563
2021-05-03,274.7999189756246
2021-05-04,264.0658529753057
2021-05-05,263.31459102250153
2021-05-06,261.0483274884012
2021-05-07,263.6801313490002
2021-05-10,257.56224687741184
2021-05-11,263.97563290622406
2021-05-12,262.21909413530966
2021-05-14,271.9562642889285
2021-05-17,270.1115834260148
2021-05-18,277.422937672156
2021-05-19,277.62666488332536
2021-05-20,293.53941235770003
2021-05-21,294.5593669820772
2021-05-24,283.7413046737947
2021-05-25,273.23763801760066
2021-05-26,263.5493129130785
2021-05-27,272.8776030587785
2021-05-28,265.6794884122067
2021-05-31,262.7909824036676
2021-06-01,257.11202739889484
2021-06-02,241.0027767305945
2021-06-03,247.75502542797432
2021-06-04,252.23767807816
2021-06-07,253.2358967503673
2021-06-08,248.15438821468882
2021-06-09,253.91413588204804
2021-06-10,263.4983776467997
2021-06-11,261.0353987235236
2021-06-14,255.75351051953874
2021-06-15,257.64756305804707
2021-06-16,260.6716570216381
2021-06-17,273.4620051275079
2021-06-18,268.6046434841936
2021-06-21,265.7538045204028
2021-06-22,261.2623380725209
2021-06-23,263.55050612277375
2021-06-24,274.0125108351072
2021-06-25,274.89315467818903
2021-06-28,271.41748811396604
2021-06-29,277.11417366075904
2021-06-30,270.2007660669405
2021-07-01,265.0052153308869
2021-07-02,268.2182639339603
2021-07-05,271.09237575080914
2021-07-06,273.6292140493876
2021-07-07,278.1835026172355
2021-07-08,282.0786195213951
2021-07-09,265.25594255019666
2021-07-12,262.93971879565515
2021-07-13,266.2859095023829
2021-07-14,268.03470757347003
2021-07-15,264.65648358003995
2021-07-16,274.06984913694396
2021-07-19,281.34745238412233
2021-07-20,274.7924134589956
2021-07-22,274.8485330818551
2021-07-23,280.8242563175952
2021-07-26,283.09369976377104
2021-07-27,280.6358918045396
2021-07-28,265.68873250212454
2021-07-29,274.10164637680606
2021-07-30,270.70842461092644
2021-08-02,264.90122663594354
2021-08-03,257.23031616790706
2021-08-04,289.09874198471545
2021-08-05,297.75572284966654
2021-08-06,308.38990262978604
2021-08-09,316.95072518071777
2021-08-10,307.7861643766555
2021-08-11,305.95941794095774
2021-08-12,307.4497098323744
2021-08-13,309.00155036711027
2021-08-16,307.9177723483165
2021-08-17,304.0462467950627
2021-08-18,301.1020924466822
2021-08-20,307.1390327529669
2021-08-23,292.93130376676163
2021-08-24,296.10697111597636
2021-08-25,297.4331149646502
2021-08-26,315.05275043377156
2021-08-27,322.43528556151045
2021-08-30,323.71550774005306
2021-08-31,318.26930949831774
2021-09-01,308.6855834275216
2021-09-02,310.3394421300785
2021-09-03,319.3889546715695
2021-09-06,316.8750617081582
2021-09-07,332.0246484508564
2021-09-08,335.73347395679855
2021-09-09,331.9269487833885
2021-09-13,329.489153738112
2021-09-14,324.9340854433988
2021-09-15,333.38179525333834
2021-09-16,337.6892228143702
2021-09-17,341.22714421665916
2021-09-20,333.6156969914233
2021-09-21,337.76525676835803
2021-09-22,333.10040403441656
2021-09-23,296.925459799999
2021-09-24,283.322871340055
2021-09-27,288.77875667831455
2021-09-28,273.6515637781367
2021-09-29,258.6240235348021
2021-09-30,251.3460459170236
2021-10-01,249.98866780124624
2021-10-04,246.1856193882409
2021-10-05,262.5808885739265
2021-10-06,273.7564567128042
2021-10-07,268.51599952979456
2021-10-08,281.5472650158552
2021-10-11,285.6447311001884
2021-10-12,273.42521953674066
2021-10-13,256.9650685172498
2021-10-14,271.8457489954767
2021-10-18,267.74521236593324
2021-10-19,274.9980423337275
2021-10-20,260.84853360512926
2021-10-21,254.4789026782472
2021-10-22,255.0035892345201
2021-10-25,261.32408711158143
2021-10-26,265.54501242794885
2021-10-27,265.31876037861383
2021-10-28,268.0990519897706
2021-10-29,272.5294884441864
2021-11-01,281.3131891554985
2021-11-02,288.4550355671022
2021-11-03,285.51259791879727
2021-11-04,278.6489053377138
2021-11-08,286.0189590200135
2021-11-09,282.7663911990413
2021-11-10,288.8360619481869
2021-11-11,287.1666448613542
2021-11-12,286.7166107053731
2021-11-15,286.24245718280207
2021-11-16,278.8670687930306
2021-11-17,261.4475247644668
2021-11-18,274.3329949441917
2021-11-22,270.8287521028675
2021-11-23,271.9300454298601
2021-11-24,272.40835745851024
2021-11-25,273.4863440154211
2021-11-26,274.6211119358592
2021-11-29,280.4958847046803
2021-11-30,275.83544160957547
2021-12-01,278.54543057546243
2021-12-02,286.72923545686587
2021-12-03,279.5775981172751
2021-12-06,277.8417118631621
2021-12-07,277.6603252256445
2021-12-08,273.32770460135725
2021-12-09,281.03656945136044
2021-12-10,299.67686540713083
2021-12-13,304.13781789582146
2021-12-14,289.5854931536119
2021-12-15,300.5181315577933
2021-12-16,303.43797932382915
2021-12-17,290.50002622667637
2021-12-20,298.5672052534647
2021-12-21,290.7896911928909
2021-12-22,288.0943770001367
2021-12-23,285.8806115814051
2021-12-24,297.6071588833172
2021-12-27,296.54474117463644
2021-12-28,310.5960302977099
2021-12-29,320.47412079359384
2021-12-30,326.36143881315036
2021-12-31,323.22810353697747
2022-01-03,334.2368556925522
2022-01-04,348.91568330397536
2022-01-05,343.63905165046424
2022-01-06,340.80601728016404
2022-01-07,336.0849882335253
2022-01-10,331.4221252362773
2022-01-11,320.0346326790596
2022-01-12,331.27156367597047
2022-01-13,340.9458153862975
2022-01-14,334.67355383639295
2022-01-17,340.47514045412873
2022-01-18,340.6467122882763
2022-01-19,338.99546452898096
2022-01-20,337.09870412575356
2022-01-21,339.7938540447908
2022-01-24,338.23570700017336
2022-01-25,342.23072733864046
2022-01-27,348.27832153400357
2022-01-28,342.746850962769
2022-01-31,328.93999897499555
2022-02-01,321.22282202797794
2022-02-02,322.64380911049864
2022-02-03,327.6653556804116
2022-02-04,325.24799272726335
2022-02-07,325.09933055939166
2022-02-08,328.0296638791114
2022-02-09,328.56546335430784
2022-02-10,343.28873638365
2022-02-11,344.7587159724125
2022-02-14,349.2582034528888
2022-02-15,342.572536115524
2022-02-16,351.0160784699565
2022-02-17,364.4507579106829
2022-02-18,362.1360831422585
2022-02-21,362.37516237430077
2022-02-22,347.4156882986287
2022-02-23,346.1289600029308
2022-02-24,341.8154430491353
2022-02-25,337.991626032606
2022-02-28,362.2058872188891
2022-03-02,359.9318722923226
2022-03-03,345.6348390963556
2022-03-04,331.3996046958257
2022-03-07,332.2346458284023
2022-03-08,320.2596405789565
2022-03-09,312.1075361447479
2022-03-10,323.85369828749504
2022-03-11,318.4070868419287
2022-03-14,324.913021624133
2022-03-15,333.5055490155618
2022-03-16,337.53465603612955
2022-03-17,337.6135377012069
2022-03-21,344.2779656441202
2022-03-22,341.8541335453379
2022-03-23,325.66963996672115
2022-03-24,326.66915367586915
2022-03-25,328.92158073104224
2022-03-28,331.27385944156066
2022-03-29,341.6659551786025
2022-03-30,355.38997396290046
2022-03-31,346.41691594429886
2022-04-01,358.07359208229525
2022-04-04,361.5293956335453
2022-04-05,355.7817949949196
2022-04-06,367.80884506281495
2022-04-07,359.2651812472503
2022-04-08,331.5962256822607
2022-04-11,338.5453594222142
2022-04-12,360.2165949480364
2022-04-13,375.72930572008767
2022-04-18,400.53682080385016
2022-04-19,417.71490009701523
2022-04-20,412.8503318323739
2022-04-21,418.6352056714688
2022-04-22,419.17566200788593
2022-04-25,411.1367423372285
2022-04-26,415.39416489236726
2022-04-27,419.00411869204333
2022-04-28,426.31858315415207
2022-04-29,416.09178772238863
2022-05-02,413.05918675312597
2022-05-04,432.2194010257378
2022-05-05,440.92531354769324
2022-05-06,435.78512695068093
2022-05-09,447.65529703505615
2022-05-10,451.4718488928584
2022-05-11,456.38585595774845
2022-05-12,445.48382518206864
2022-05-13,462.3593077251244
2022-05-16,463.46217434127243
2022-05-17,450.20684003530215
2022-05-18,448.5241301196223
2022-05-19,463.42109305787864
2022-05-20,453.8518488911025
2022-05-23,469.0906449501129
2022-05-24,475.5917253288523
2022-05-25,476.44506656273006
2022-05-26,470.10808189784353
2022-05-27,460.26553514596395
2022-05-30,448.2007589156418
2022-05-31,464.68662977491
2022-06-01,466.0567142096218
2022-06-02,467.8562449895384
2022-06-03,480.37113149471566
2022-06-06,475.3159605402475
2022-06-07,481.301993579267
2022-06-08,474.06149441107186
2022-06-09,465.070231142846
2022-06-10,465.50842557257045
2022-06-13,475.0006868866589
2022-06-14,483.45097080688913
2022-06-15,473.04000677444003
2022-06-16,470.0030244978992
2022-06-17,456.19776088317394
2022-06-20,469.4384444683322
2022-06-21,463.2648866840834
2022-06-22,449.50891864772797
2022-06-23,450.59777461763707
2022-06-24,452.44640559623184
2022-06-27,440.618224975164
2022-06-28,457.2005269988844
2022-06-29,467.3482681545301
2022-06-30,458.47376935920926
2022-07-01,468.34933927110404
2022-07-04,474.0604162773656
2022-07-05,482.98336641773386
2022-07-06,486.7767597154715
2022-07-07,513.5219025004111
2022-07-08,526.808684124565
2022-07-11,538.3927581052207
2022-07-12,546.7928373847153
2022-07-13,581.0185380763738
2022-07-14,593.6704260483272
2022-07-15,586.736650951945
2022-07-18,566.6806358797335
2022-07-19,521.7457545928315
2022-07-20,512.8921790619129
2022-07-21,507.4065221971444
2022-07-22,513.7493511932782
2022-07-25,515.3314001885981
2022-07-26,487.19428142425227
2022-07-27,494.9765569064503
2022-07-28,530.3850580518726
2022-07-29,504.4409577813586
2022-08-01,494.0325359544751
2022-08-02,495.124764978161
2022-08-03,497.8651977625008
2022-08-04,526.7248085159198
2022-08-05,523.5470313670708
2022-08-08,532.5872281740358
2022-08-10,539.140684695744
2022-08-11,556.9010087230948
2022-08-12,595.6480283779043
2022-08-16,594.1560656670067
2022-08-17,603.0185320247463
2022-08-18,597.4645793887963
2022-08-19,622.264539388651
2022-08-22,616.4267530616149
2022-08-23,613.04168163207
2022-08-24,612.9639970642208
2022-08-25,625.4931141554454
2022-08-26,605.1000807557805
2022-08-29,575.8768152261474
2022-08-30,576.4357963629218
2022-09-01,570.072073039482
2022-09-02,549.9027022901888
2022-09-05,589.5581269664135
2022-09-06,600.1291336485546
2022-09-07,604.5346081172758
2022-09-08,601.7909425935928
2022-09-09,594.8421401016564
2022-09-12,589.4106925852464
2022-09-13,591.2883771057562
2022-09-14,621.7849115808483
2022-09-15,610.0093392196017
2022-09-16,620.2346208898462
2022-09-19,664.4921412283835
2022-09-20,627.0035319347157
2022-09-21,665.3664421743321
2022-09-22,676.4167721750016
2022-09-23,687.2375454336814
2022-09-26,702.685003505646
2022-09-27,682.9174554417056
2022-09-28,688.9946059190424
2022-09-29,707.9639007325302
2022-09-30,707.6847865281651
2022-10-03,681.2497451244728
2022-10-04,673.8918520136576
2022-10-06,642.232173990718
2022-10-07,682.5260851105787
2022-10-10,707.3468961964534
2022-10-11,731.7306018821857
2022-10-12,747.9111969778942
2022-10-13,746.1066030718144
2022-10-14,780.3860536475036
2022-10-17,789.8282136634779
2022-10-18,815.7994559158219
2022-10-19,810.610982457151
2022-10-20,786.1471108530701
2022-10-21,727.9855523081947
2022-10-24,717.9354288716472
2022-10-25,739.8919963139816
2022-10-27,692.4386284929745
2022-10-28,659.4458331919072
2022-10-31,680.0657405696196
2022-11-01,691.6395767589628
2022-11-02,665.0569706481355
2022-11-03,701.8871613785194
2022-11-04,704.0717992544945
2022-11-07,710.8899426632923
2022-11-09,696.1608079274503
2022-11-10,727.1861759638139
2022-11-11,729.6802309661202
2022-11-14,711.9492779767108
2022-11-15,717.9403416534183
2022-11-16,725.5134675021897
2022-11-17,770.1866517166958
2022-11-18,752.4652358484966
2022-11-21,768.5641492538497
2022-11-22,757.2625497130405
2022-11-23,783.8819815679092
2022-11-24,774.2209956632563
2022-11-25,788.9240954294786
2022-11-28,776.3547337999366
2022-11-29,784.2139512716682
2022-11-30,770.8914379498095
2022-12-01,759.6862953891167
2022-12-02,766.0765823074969
2022-12-05,732.6086312608599
2022-12-06,720.1157783671914
2022-12-07,717.9071580532649
2022-12-08,728.552172186163
2022-12-09,753.3736381789623
2022-12-12,750.8488531304951
2022-12-13,781.3878521057994
2022-12-14,751.5914036191273
2022-12-15,739.9103859799219
2022-12-16,706.2697022693027
2022-12-19,678.7845861129691
2022-12-20,673.9644633551655
2022-12-21,645.2145048773402
2022-12-22,621.1504814521942
2022-12-23,630.0343515088365
2022-12-26,618.1331249032397
2022-12-27,643.0446383294492
2022-12-28,639.6600892784071
2022-12-29,668.2155913518587
