Date,Close
2019-04-02,222.68488249719007
2019-04-03,219.64021361009904
2019-04-04,218.19398940280237
2019-04-05,217.11728255878543
2019-04-08,214.76515801544957
2019-04-09,217.7138876577008
2019-04-10,217.2177574578771
2019-04-11,219.7954290321498
2019-04-12,217.2313858257706
2019-04-15,216.29408542395964
2019-04-16,214.58141812734075
2019-04-18,212.08713589235296
2019-04-22,207.41321698430238
2019-04-23,209.2258542462997
2019-04-24,209.36125893829703
2019-04-25,208.40123569458882
2019-04-26,210.6563320844891
2019-04-30,209.21845344733114
2019-05-02,207.50615124818168
2019-05-03,206.51122063616427
2019-05-06,208.14152087921124
2019-05-07,205.22717578293782
2019-05-08,201.47611609063554
2019-05-09,200.7476466646739
2019-05-10,201.5347894112174
2019-05-13,203.96121129360282
2019-05-14,205.22777455191977
2019-05-15,207.72112588884838
2019-05-16,208.2630691686076
2019-05-17,208.85315135365212
2019-05-20,208.62514734385505
2019-05-21,209.89960509370454
2019-05-22,208.17102441673973
2019-05-23,204.74161295456065
2019-05-24,200.18049296227773
2019-05-27,198.1789609338564
2019-05-28,194.86124388629122
2019-05-29,191.1814875590397
2019-05-30,192.77263068697613
2019-05-31,195.39112957785804
2019-06-03,196.8056550878053
2019-06-04,194.73659485690328
2019-06-06,196.2928132068192
2019-06-07,199.60835576703496
2019-06-10,197.26670384259037
2019-06-11,196.97373257053397
2019-06-12,195.86672536327998
2019-06-13,197.4158531873821
2019-06-14,201.47787356368872
2019-06-17,201.86540117298836
2019-06-18,195.84687483829558
2019-06-19,197.03726424884508
2019-06-20,199.96399017451657
2019-06-21,196.5386390325497
2019-06-24,198.86028070385134
2019-06-25,195.80690099667063
2019-06-26,193.8754663134503
2019-06-27,196.27299411001727
2019-06-28,196.4570982992389
2019-07-01,193.23622777340324
2019-07-02,198.0044687444002
2019-07-03,197.4409651777005
2019-07-04,194.95314540071777
2019-07-05,199.00818700676527
2019-07-08,203.9351802518658
2019-07-09,206.5178150883133
2019-07-10,206.91725982185844
2019-07-11,205.63832703109088
2019-07-12,209.53502722359698
2019-07-15,202.41149737048448
2019-07-16,201.0337175820078
2019-07-17,199.91738342776404
2019-07-18,201.20581372601964
2019-07-19,203.6114182394687
2019-07-22,208.99191769294498
2019-07-23,208.04090770712634
2019-07-24,204.3948824781014
2019-07-25,201.6628439013238
2019-07-26,202.99230391630456
2019-07-29,203.4955647846424
